year,brand,model,location,price,mileage,body_type,exterior_colour,interior_colour,door,passenger,transmission,drive_type,displacement,cylinder,fuel,country,vehicle_id
2016,Mazda,CX-5,Barrie,16860,65104,SUV,White/Black,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,212
2018,Honda,CR-V,Barrie,23160,11,SUV,White/Black,Black,4,5,Automatic,AWD,1.5,4,Gasoline,Japan,213
2016,Mitsubishi,Outlander,Barrie,19298,52000,SUV,Black,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,214
2016,Mitsubishi,Outlander,Barrie,15998,127000,SUV,White,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,215
2019,Mitsubishi,Eclipse,Barrie,24798,33500,SUV,Black,Black,4,5,Automatic,4x4,1.5,4,Gasoline,Japan,216
2018,Mitsubishi,RVR,Barrie,21298,48300,SUV,Brown,Black,4,5,Automatic,4x4,2.0,4,Gasoline,Japan,217
2019,Mitsubishi,Eclipse,Barrie,27798,26900,SUV,White,Black,4,5,Automatic,4x4,1.5,4,Gasoline,Japan,218
2017,Mitsubishi,Outlander,Barrie,18998,38900,SUV,Brown,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,219
2018,Mitsubishi,RVR,Barrie,20898,43000,SUV,Brown,Brown,4,5,Automatic,4x4,2.0,4,Gasoline,Japan,220
2016,Mitsubishi,Outlander,Barrie,19298,52000,SUV,White,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,221
2019,Mitsubishi,Outlander,Barrie,32598,37300,SUV,Black,Black,4,7,Automatic,4x4,3.0,6,Gasoline,Japan,222
2019,Mitsubishi,Eclipse,Barrie,27798,22000,SUV,Blue,Black,4,5,Automatic,4x4,1.5,4,Gasoline,Japan,223
2013,Mitsubishi,Lancer,Barrie,10598,103000,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,224
2014,Mitsubishi,Mirage,Barrie,6598,122250,Hatchback,Black,Black,4,5,Automatic,FWD,1.2,3,Gasoline,Japan,225
2011,Kia,Rondo,Barrie,8995,111724,Wagon,Black,Black,4,7,Automatic,FWD,2.4,4,Gasoline,Korea,226
2015,Nissan,Sentra,Barrie,10995,68889,Sedan,Black,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,227
2016,Kia,Forte,Barrie,11995,90214,Sedan,White,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,228
2019,Jeep,Wrangler,Barrie,39995,34000,SUV,Black,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,229
2019,Chevrolet,Cruze,Barrie,17995,7652,Sedan,Gray,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,230
2007,Nissan,Pathfinder,Barrie,6990,203000,SUV,Silver,Gray,4,7,Automatic,4x4,4.0,6,Gasoline,Japan,231
2013,Jeep,Compass,Barrie,6900,200768,SUV,Red,Black,4,5,Manual,4x4,2.4,4,Gasoline,USA,232
2006,Buick,Rendezvous,Barrie,1500,236125,SUV,White/Black,Black,4,5,Automatic,FWD,3.5,6,Gasoline,USA,233
2016,Honda,Pilot,Barrie,25950,76714,SUV,White/Black,Black,4,8,Automatic,AWD,3.5,6,Gasoline,Japan,234
2014,Ford,Focus,Barrie,8860,158232,Sedan,White/Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,235
2007,Toyota,RAV4,Barrie,8960,192096,SUV,White/Black,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,236
2017,Honda,Civic,Barrie,449,86239,Sedan,Gray,Black,4,5,Manual,FWD,1.5,4,Gasoline,Japan,237
2017,Subaru,Impreza,Barrie,449,58464,Wagon,White/Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,238
2017,Chevrolet,Cruze,Barrie,449,63219,Sedan,Blue,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,239
2017,Honda,Ridgeline,Barrie,449,79553,Truck,White/Black,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,240
2018,Honda,CR-V,Barrie,449,70401,SUV,White/Black,Black,4,5,Automatic,AWD,1.5,4,Gasoline,Japan,241
2015,Ram,1500,Barrie,449,175025,Truck,Blue,Black,4,5,Automatic,4x4,5.7,8,Gasoline,USA,242
2014,Kia,Forte,Barrie,5000,203708,Sedan,White/Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,243
2016,Nissan,Sentra,Barrie,13598,65723,Sedan,White,White,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,244
2014,Nissan,Sentra,Barrie,10998,69544,Sedan,Red,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,245
2015,Mazda,Mazda3,Barrie,12995,112901,Sedan,White,Black,4,5,Manual,FWD,2.5,4,Gasoline,Japan,246
2018,Honda,Fit,Barrie,18995,34077,Sedan,White,Black,4,5,Automatic,FWD,1.5,4,Gasoline,Japan,247
2014,Chevrolet,Cruze,Barrie,8995,169005,Sedan,Red,Black,4,5,Automatic,FWD,2.0,4,Diesel,USA,248
2012,Honda,Odyssey,Barrie,12888,173929,Van,Red,Black,4,8,Automatic,FWD,3.5,6,Gasoline,Japan,249
2014,Kia,Rio,Barrie,10986,14597,Hatchback,White/Black,Black,4,5,Automatic,FWD,1.6,4,Gasoline,Korea,250
2009,Volvo,S40,Barrie,3850,213326,Sedan,White/Black,Black,4,5,Automatic,FWD,2.4,5,Gasoline,Sweden,251
2014,Dodge,Dart,Barrie,7486,131111,Sedan,Black,Black,4,5,Manual,FWD,1.4,4,Gasoline,USA,252
2016,Ford,F-150,Barrie,22995,178691,Truck,White,Black,4,5,Automatic,4x4,2.7,6,Gasoline,USA,253
2016,Honda,Accord,Barrie,17960,64396,Sedan,White/Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Japan,254
2012,Jeep,Wrangler,Barrie,25560,56305,SUV,Black,Black,2,4,Automatic,4x4,3.6,6,Gasoline,USA,255
2015,Mitsubishi,Outlander,Barrie,6500,206374,SUV,Red,Black,4,7,Automatic,4x4,3.0,6,Gasoline,Japan,256
2010,Hyundai,Santa,Barrie,3000,245104,SUV,Red,Black,4,5,Automatic,FWD,3.5,6,Gasoline,Korea,257
2008,Honda,Civic,Barrie,1500,317900,Sedan,White,Black,4,5,Manual,FWD,1.8,4,Gasoline,Japan,258
2007,Pontiac,Vibe,Barrie,2500,215267,Hatchback,Silver,Black,4,5,Automatic,FWD,1.8,4,Gasoline,USA,259
2006,Cadillac,CTS,Barrie,3000,195863,Sedan,White/Black,Black,4,5,Manual,RWD,3.6,6,Gasoline,USA,260
2018,Chevrolet,Camaro,Barrie,35550,9908,Convertible,Red,Black,2,4,Automatic,RWD,3.6,6,Gasoline,USA,261
2019,Chevrolet,Corvette,Barrie,69550,3601,Coupe,White,Black,2,2,Automatic,RWD,6.2,8,Gasoline,USA,262
2018,Chevrolet,Traverse,Barrie,32550,50001,SUV,Black,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,263
2013,Ford,Focus,Barrie,8995,100145,Sedan,Silver,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,264
2016,Mazda,Mazda3,Barrie,11995,76029,Sedan,Blue,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,265
2017,Honda,HR-V,Barrie,18788,64901,SUV,Gray,Black,4,5,Automatic,AWD,1.8,4,Gasoline,Japan,266
2015,Kia,SoulCertified,Barrie,10990,57000,Hatchback,Silver,Gray,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,267
2016,Kia,SoulCertified,Barrie,7990,185000,Hatchback,Red,Gray,4,5,Automatic,FWD,1.6,4,Gasoline,Korea,268
2010,Toyota,Matrix,Barrie,6300,135076,Hatchback,Gray,Black,5,5,Manual,FWD,1.8,4,Gasoline,Japan,269
2016,Ram,2500,Barrie,42986,111871,Truck,Silver,Black,4,6,Automatic,4x4,6.7,6,Diesel,USA,270
2018,Ford,Escape,Barrie,19586,56000,SUV,White/Black,Black,4,5,Automatic,FWD,1.5,4,Gasoline,USA,271
2010,Mazda,CX-9,Barrie,8600,160000,SUV,Black,Black,4,8,Automatic,AWD,3.7,6,Gasoline,Japan,272
2014,Jeep,Wrangler,Barrie,27758,86235,SUV,White,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,273
2016,Toyota,RAV4,Barrie,18458,147475,SUV,Blue,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,274
2016,Toyota,Tacoma,Barrie,32058,90685,Truck,Gray,Black,4,5,Automatic,4x4,3.5,6,Gasoline,Japan,275
2018,Toyota,RAV4,Barrie,23558,28758,SUV,Gray,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,276
2017,Toyota,RAV4,Barrie,19858,70694,SUV,Black,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,277
2017,Toyota,RAV4,Barrie,19658,49082,SUV,Red,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,278
2019,Volkswagen,Golf,Barrie,29995,7061,Wagon,Silver,Black,4,5,Automatic,AWD,1.8,4,Gasoline,Germany,279
2015,Nissan,Altima,Barrie,13495,66750,Sedan,White/Black,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,280
2018,Ford,Edge,Barrie,30995,116285,SUV,White,Black,4,5,Automatic,AWD,2.7,6,Gasoline,USA,281
2015,Chevrolet,Cruze,Barrie,17444,5835,Sedan,Silver,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,282
2015,Nissan,Rogue,Barrie,19998,58763,SUV,Black,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,283
2012,Nissan,Frontier,Barrie,12988,231804,Truck,White,Gray,4,5,Automatic,RWD,4.0,6,Gasoline,Japan,284
2018,Mazda,Mazda3,Barrie,19995,61185,Sedan,Gray,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,285
2018,Mazda,CX-5,Barrie,25995,89173,SUV,White/Black,Black,4,5,Automatic,4x4,2.5,4,Gasoline,Japan,286
2018,Mazda,CX-5,Barrie,19995,106804,SUV,Black,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,287
2018,Mazda,Mazda3,Barrie,20995,34231,Sedan,Black,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,288
2016,Mazda,CX-5,Barrie,20495,98155,SUV,White/Black,Black,4,5,Automatic,4x4,2.5,4,Gasoline,Japan,289
2017,Mazda,CX-3,Barrie,19995,73173,SUV,Gray,Black,4,5,Automatic,4x4,2.0,4,Gasoline,Japan,290
2012,Volkswagen,Passat,Barrie,6990,193000,Sedan,Black,Gray,4,5,Automatic,FWD,3.6,6,Gasoline,Germany,291
2012,Subaru,OutbackCertified,Barrie,6990,229000,Wagon,Black,Gray,4,5,Automatic,AWD,3.6,6,Gasoline,Japan,292
2012,MINI,Cooper,Barrie,7990,146000,Hatchback,White,Gray,4,4,Manual,AWD,1.6,4,Gasoline,UK,293
2014,Jeep,Compass,Barrie,12286,137123,SUV,White/Black,Black,4,5,Automatic,4x4,2.4,4,Gasoline,USA,294
2016,Honda,Accord,Barrie,18260,121862,Sedan,White/Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Japan,295
2017,Nissan,Rogue,Barrie,24498,76213,SUV,Blue,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,296
2015,Dodge,Grand,Barrie,14995,128015,Van,Blue,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,297
2015,Honda,Accord,Barrie,13995,142346,Sedan,White,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Japan,298
2019,Mazda,CX-5,Barrie,29995,33828,SUV,Black,Black,4,5,Automatic,4x4,2.5,4,Gasoline,Japan,299
2014,Mazda,Mazda3,Barrie,14995,86066,Sedan,Red,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,300
2011,Honda,Odyssey,Barrie,10888,180645,Van,White/Black,Black,4,7,Automatic,FWD,3.5,6,Gasoline,Japan,301
2012,Honda,Pilot,Barrie,10888,253099,SUV,Black,Black,4,8,Automatic,4x4,3.5,6,Gasoline,Japan,302
2015,GMC,Sierra,Barrie,25944,111334,Truck,Silver,Black,4,6,Automatic,4x4,5.3,8,Gasoline,USA,303
2016,Chevrolet,Equinox,Barrie,18944,86097,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,304
2015,Ford,Focus,Barrie,9586,93938,Hatchback,White/Black,Black,4,5,Manual,FWD,2.0,4,Gasoline,USA,305
2019,Ford,Edge,Barrie,38995,14523,SUV,Blue,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,306
2018,Ford,Escape,Barrie,29995,17603,SUV,White,Black,4,5,Automatic,4x4,2.0,4,Gasoline,USA,307
2012,Ford,Escape,Barrie,2900,133579,SUV,Gray,Black,4,5,Automatic,4x4,2.5,4,Gasoline,USA,308
2008,Chrysler,Town,Barrie,2900,216764,Van,White,Black,4,7,Automatic,FWD,3.8,6,Gasoline,USA,309
2010,Ford,Edge,Barrie,5900,234000,Sedan,White,Black,4,5,Automatic,AWD,3.5,6,Gasoline,USA,310
2018,Ford,F-150,Barrie,44995,36000,Truck,Black,Black,4,5,Automatic,4x4,2.7,6,Gasoline,USA,311
2008,Ford,Ranger,Barrie,2900,293000,Truck,Red,Black,2,5,Automatic,RWD,3.0,6,Gasoline,USA,312
2010,GMC,Acadia,Barrie,8888,133352,SUV,Black,Black,4,8,Automatic,AWD,3.6,6,Gasoline,USA,313
2018,Jeep,Compass,Barrie,20286,49006,SUV,White/Black,Black,4,5,Manual,FWD,2.4,4,Gasoline,USA,314
2018,Ram,ProMaster,Barrie,29986,55210,Commercial,White,Black,3,2,Automatic,FWD,3.6,6,Gasoline,USA,315
2011,Hyundai,Accent,Barrie,1950,145690,Sedan,White/Black,Black,4,5,Manual,FWD,1.6,4,Gasoline,Korea,316
2017,Ram,1500,Barrie,28660,23006,Truck,Silver,Black,4,6,Automatic,4x4,5.7,8,Gasoline,USA,317
2018,GMC,Canyon,Barrie,42550,52505,Truck,Black,Black,4,5,Automatic,4x4,2.8,4,Diesel,USA,318
2017,Toyota,RAV4,Barrie,28995,28531,SUV,Black,Black,4,5,Automatic,4x4,2.5,4,Gasoline,Japan,319
2017,Audi,Q5,Barrie,33995,76691,SUV,Gray,Black,4,5,Automatic,4x4,3.0,6,Gasoline,Germany,320
2017,Lexus,RX,Barrie,36995,69000,SUV,White,Black,4,5,Automatic,4x4,3.5,6,Gasoline,Japan,321
2018,Mazda,CX-5,Barrie,29995,38048,SUV,Blue,Black,4,5,Automatic,4x4,2.5,4,Gasoline,Japan,322
2015,Ford,C-Max,Barrie,13995,96088,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,323
2004,Audi,A6,Barrie,3000,277800,Sedan,Silver,Black,4,5,Manual,4x4,2.7,6,Gasoline,Germany,324
2007,Mercedes-Benz,CLS-Class,Barrie,9500,205000,Sedan,Black,Black,4,4,Automatic,RWD,5.5,8,Gasoline,Germany,325
2012,Chevrolet,Cruze,Barrie,4988,191282,Sedan,Gray,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,326
2008,GMC,Acadia,Barrie,5988,140870,SUV,Red,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,327
2008,Mazda,Mazda5,Barrie,4988,202875,Van,Silver,Black,4,6,Automatic,FWD,2.3,4,Gasoline,Japan,328
2010,Mazda,Mazda3,Barrie,4988,166585,Sedan,Blue,Black,4,5,Manual,FWD,2.5,4,Gasoline,Japan,329
2008,Ford,F-150,Barrie,5988,272042,Truck,Black,Gray,4,5,Automatic,4x4,5.4,8,Flex,USA,330
2015,Ford,Fusion,Barrie,13990,34000,Sedan,Black,Gray,4,5,Automatic,AWD,2.0,4,Gasoline,USA,331
2011,MINI,Cooper,Barrie,6990,160000,Hatchback,Brown,Gray,4,4,Manual,FWD,1.6,4,Gasoline,UK,332
2015,Ford,Fusion,Barrie,9499,176000,Sedan,Black,Black,4,5,Automatic,FWD,2.5,4,Gasoline,USA,333
2017,Honda,Pilot,Barrie,30986,32915,SUV,White/Black,Black,4,8,Automatic,AWD,3.5,6,Gasoline,Japan,334
2019,Ram,1500,Barrie,38686,21370,Truck,Tan,Black,4,6,Automatic,4x4,5.7,8,Gasoline,USA,335
2018,Ram,1500,Barrie,31986,76841,Truck,Black,Black,4,6,Automatic,4x4,3.0,6,Diesel,USA,336
2018,Chrysler,300,Barrie,27786,53518,Sedan,Red,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,337
2012,Toyota,Prius,Barrie,11750,117056,Hatchback,Black,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,338
2013,Honda,Accord,Barrie,12060,138861,Sedan,White/Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Japan,339
2009,Honda,Element,Barrie,10560,157400,SUV,White/Black,Black,4,4,Automatic,4x4,2.4,4,Gasoline,Japan,340
2016,Buick,Envision,Barrie,16944,108541,SUV,White/Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,341
2016,Chevrolet,Malibu,Barrie,13944,103571,Sedan,Black,Black,4,5,Automatic,FWD,1.5,4,Gasoline,USA,342
2013,Buick,Encore,Barrie,12944,97052,SUV,White/Black,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,343
2017,Chrysler,Pacifica,Barrie,30944,35303,Van,Red,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,344
2011,Chevrolet,Equinox,Barrie,8944,109883,SUV,White/Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,USA,345
2019,GMC,Sierra,Barrie,65550,40577,Truck,Black,Black,4,5,Automatic,4x4,6.2,8,Gasoline,USA,346
2018,Chevrolet,Silverado,Barrie,35550,42189,Truck,Black,Black,4,6,Automatic,4x4,5.3,8,Gasoline,USA,347
2017,Ford,Mustang,Barrie,35550,10802,Coupe,White,Black,2,4,Automatic,RWD,5.0,8,Gasoline,USA,348
2015,Mazda,CX-5,Barrie,16995,136776,SUV,White,Black,4,5,Automatic,4x4,2.5,4,Gasoline,Japan,349
2010,BMW,7,Barrie,13888,171388,Sedan,Black,Black,4,5,Automatic,AWD,4.4,8,Gasoline,Germany,350
2013,Jeep,Grand,Barrie,18486,101723,SUV,White,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,351
2019,Acura,TLX,Barrie,36950,16750,Sedan,White/Black,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,352
2018,Ford,F-150,Barrie,33995,88803,Truck,Black,Black,4,5,Automatic,4x4,2.7,6,Gasoline,USA,353
2017,Mazda,CX-3,Barrie,19995,70133,SUV,Blue,Black,4,5,Automatic,4x4,2.0,4,Gasoline,Japan,354
2016,Hyundai,Sonata,Barrie,12758,96909,Sedan,White,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,355
2016,Toyota,Corolla,Barrie,14258,63979,Sedan,Gray,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,356
2012,Chevrolet,Cruze,Barrie,7786,143983,Sedan,White/Black,Black,4,5,Manual,FWD,1.4,4,Gasoline,USA,357
2013,Acura,ILX,Barrie,11995,152616,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,358
2016,Dodge,Challenger,Barrie,31900,60549,Coupe,Blue,Black,2,5,Automatic,RWD,5.7,8,Gasoline,USA,359
2017,Chevrolet,Trax,Barrie,16900,49655,SUV,Red,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,360
2012,Cadillac,CTS,Barrie,16550,55147,Sedan,White/Black,Black,4,5,Automatic,AWD,3.6,6,Flex,USA,361
2017,Ram,1500,Barrie,33995,110102,Truck,Black,Brown,4,5,Automatic,4x4,5.7,8,Gasoline,USA,362
2019,Mazda,CX-5,Barrie,29995,23388,SUV,Blue,Black,4,5,Automatic,4x4,2.5,4,Gasoline,Japan,363
2015,Ford,Escape,Barrie,7990,197000,SUV,Blue,Gray,4,5,Automatic,FWD,1.6,4,Gasoline,USA,364
2018,Ford,F-150,Barrie,34995,78252,Truck,Gray,Black,4,5,Automatic,4x4,2.7,6,Gasoline,USA,365
2015,Ford,Explorer,Barrie,25995,98371,SUV,Black,Black,4,7,Automatic,4x4,3.5,6,Gasoline,USA,366
2015,Mazda,Mazda3,Barrie,6900,189800,Sedan,Silver,Black,4,5,Manual,FWD,2.0,4,Gasoline,Japan,367
2017,Ford,F-150,Barrie,26995,79036,Truck,Black,Black,4,6,Automatic,4x4,3.5,6,Gasoline,USA,368
2015,Mitsubishi,Lancer,Barrie,14995,89058,Sedan,Red,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,369
2006,Lincoln,Town,Barrie,8900,190077,Sedan,Black,Black,4,6,Automatic,RWD,4.6,8,Gasoline,USA,370
2011,Ford,Econoline,Barrie,8900,273500,Van,Silver,Black,3,15,Automatic,RWD,5.4,8,Gasoline,USA,371
2014,Dodge,Durango,Barrie,13900,213375,SUV,Black,Black,4,7,Automatic,AWD,5.7,8,Gasoline,USA,372
2010,Ford,Escape,Barrie,2900,211440,SUV,White,Black,4,5,Automatic,FWD,2.5,4,Gasoline,USA,373
2014,Chevrolet,Cruze,Barrie,7995,131558,Sedan,Gray,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,374
2014,Ford,Escape,Barrie,10995,142925,SUV,Silver,Black,4,5,Automatic,FWD,1.6,4,Gasoline,USA,375
2013,Ford,Escape,Barrie,11986,142506,SUV,Black,Black,4,5,Automatic,4x4,1.6,4,Gasoline,USA,376
2020,Jeep,Gladiator,Barrie,59988,10737,Truck,Black,Black,4,5,Manual,4x4,3.6,6,Gasoline,USA,377
2017,Honda,CR-V,Barrie,21686,135205,SUV,White/Black,Black,4,5,Automatic,AWD,1.5,4,Gasoline,Japan,378
2018,Honda,Civic,Barrie,17558,65937,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,379
2019,Honda,CR-V,Barrie,35908,15740,SUV,Gray,Black,4,5,Automatic,AWD,1.5,4,Gasoline,Japan,380
2018,Ford,Focus,Barrie,16995,72648,Hatchback,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,381
2014,Ford,F-150,Barrie,8900,277791,Truck,Black,Black,4,5,Automatic,4x4,5.0,8,Gasoline,USA,382
2016,Mazda,CX-5,Barrie,20995,86711,SUV,White/Black,Black,4,5,Automatic,4x4,2.5,4,Gasoline,Japan,383
2016,Ford,Focus,Barrie,11995,93471,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,384
2016,Volkswagen,Golf,Barrie,11995,88725,Sedan,Blue,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Germany,385
2015,Jeep,Grand,Barrie,25586,63901,SUV,Black,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,386
2017,Ford,Fusion,Barrie,15988,51821,Sedan,White/Black,Black,4,5,Automatic,FWD,1.5,4,Gasoline,USA,387
2018,Volkswagen,Golf,Barrie,34900,53211,Sedan,Blue,Black,4,5,Manual,AWD,2.0,4,Gasoline,Germany,388
2017,Chevrolet,Cruze,Barrie,14900,56936,Sedan,Gray,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,389
2015,Lincoln,MKZ,Barrie,21900,79215,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,390
2013,Hyundai,Santa,Barrie,14798,85311,SUV,White,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Korea,391
2019,Jeep,Cherokee,Barrie,33388,13859,SUV,White/Black,Black,4,5,Automatic,4x4,3.2,6,Gasoline,USA,392
2013,Toyota,Tundra,Barrie,28986,163361,Truck,White/Black,Black,4,5,Automatic,4x4,5.7,8,Gasoline,Japan,393
2016,Toyota,Tacoma,Barrie,31558,46300,Truck,White,Black,4,5,Automatic,4x4,3.5,6,Gasoline,Japan,394
2013,Honda,CR-V,Barrie,10550,230909,SUV,White/Black,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Japan,395
2015,Nissan,Altima,Barrie,12550,109236,Sedan,Black,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,396
2014,Chevrolet,Cruze,Barrie,12900,34606,Sedan,White,Black,4,5,Manual,FWD,1.8,4,Gasoline,USA,397
2014,Chevrolet,Impala,Barrie,15550,59425,Sedan,Silver,Black,4,5,Automatic,FWD,2.5,4,Gasoline,USA,398
2014,Hyundai,Tucson,Barrie,15900,87934,SUV,Gray,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Korea,399
2019,Cadillac,XT4,Barrie,46900,8988,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,400
2019,Volkswagen,Atlas,Barrie,35988,14225,SUV,Black,Black,4,7,Automatic,AWD,3.6,6,Gasoline,Germany,401
2017,Jeep,Wrangler,Barrie,31986,99400,SUV,White,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,402
2018,Ford,EcoSport,Barrie,22995,72169,SUV,Silver,Black,4,5,Automatic,4x4,2.0,4,Gasoline,USA,403
2019,Dodge,Grand,Barrie,28995,34392,Van,White,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,404
2019,Dodge,Grand,Barrie,28995,46642,Van,Black,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,405
2019,Dodge,Grand,Barrie,28995,42287,Van,Gray,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,406
2019,Ford,Edge,Barrie,29995,50924,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,407
2018,Ford,Focus,Barrie,19995,48510,Hatchback,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,408
2018,Kia,Soul,Barrie,17995,77546,Hatchback,Blue,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,409
2010,Toyota,Matrix,Barrie,7160,170628,Hatchback,White/Black,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Japan,410
2014,Hyundai,Elantra,Barrie,8550,145315,Sedan,White/Black,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,411
2018,Honda,Pilot,Barrie,33660,81374,SUV,White/Black,Black,4,7,Automatic,AWD,3.5,6,Gasoline,Japan,412
2016,Ford,Escape,Barrie,15360,106508,SUV,White/Black,Black,4,5,Automatic,4x4,2.0,4,Gasoline,USA,413
2016,Chevrolet,Cruze,Barrie,14550,91579,Sedan,Red,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,414
2015,Kia,Soul,Barrie,10995,95808,Hatchback,Yellow,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,415
2016,Dodge,Journey,Barrie,10995,132516,SUV,Black,Black,4,7,Automatic,FWD,2.4,4,Gasoline,USA,416
2014,BMW,3,Barrie,17995,96312,Sedan,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,417
2013,Nissan,Altima,Barrie,5990,207001,Sedan,Black,Gray,4,5,Automatic,FWD,3.5,6,Gasoline,Japan,418
2014,Volkswagen,Jetta,Barrie,9986,136522,Sedan,White/Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,419
2017,Chevrolet,Colorado,Barrie,37786,54000,Truck,White/Black,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,420
2016,Ford,Focus,Barrie,10995,106170,Hatchback,Red,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,421
2014,Nissan,Pathfinder,Barrie,16998,108345,SUV,White/Black,Black,4,7,Automatic,4x4,3.5,6,Gasoline,Japan,422
2014,Chevrolet,Cruze,Barrie,8598,108988,Sedan,Gray,Black,4,5,Automatic,FWD,1.8,4,Gasoline,USA,423
2017,Chevrolet,Cruze,Barrie,15900,29628,Sedan,Red,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,424
