year,price,mileage,door,passenger,displacement,cylinder,body_type_num,location_index,exterior_color(i),interior_color(i),transmission(i),drive_type(i),fuel_index,brand_i,country_i,real_year,vehicle_id
2020,19880,16000,4,5,1.8,4,1.0,35,1,0,0,0,0,0,0,0.67,20033
2013,13999,138950,2,5,3.5,6,3.0,35,1,0,0,2,0,13,3,9.29,20034
2015,19990,108458,3,2,3.5,6,7.0,35,1,0,0,3,0,16,2,7.02,20035
2017,14490,87879,4,5,2.0,4,1.0,35,0,0,0,0,0,6,0,5.16,20036
2019,16488,29000,4,5,1.4,4,1.0,35,4,0,0,0,0,12,2,1.71,20037
2019,33488,10000,4,5,2.5,4,2.0,35,0,0,0,2,0,15,0,0.92,20038
2019,39880,18929,4,5,3.6,6,9.0,35,1,0,0,4,0,4,2,1.29,20039
2010,16995,149394,2,4,3.0,6,6.0,35,2,4,0,2,0,20,3,11.22,20040
2016,106995,74574,2,4,5.5,8,3.0,35,1,4,0,2,0,13,3,5.11,20041
2016,17895,93000,4,5,2.5,4,2.0,35,2,0,0,2,0,15,0,5.88,20042
2017,55995,59845,4,5,4.0,8,1.0,35,1,4,0,2,0,20,3,3.99,20043
2014,9950,165000,4,5,2.4,4,1.0,35,2,0,0,0,0,1,2,9.88,20044
2016,27950,59000,4,5,2.0,4,1.0,35,5,0,0,2,0,13,3,4.46,20045
2014,5980,220000,4,5,1.8,4,1.0,35,2,0,0,0,0,2,1,12.17,20046
2017,12988,35000,4,5,2.0,4,1.0,35,4,0,0,0,0,2,1,2.96,20047
2017,58031,22754,4,5,6.4,8,2.0,35,2,0,0,4,0,4,2,2.45,20048
2013,8388,119908,4,5,1.8,4,1.0,35,3,0,0,0,0,2,1,8.5,20049
2014,15888,60000,4,5,2.4,4,2.0,35,2,0,0,2,0,2,1,5.5,20050
2019,39005,15291,4,5,2.0,4,2.0,35,1,0,0,2,0,18,3,1.14,20051
2013,8988,18000,4,5,2.5,5,4.0,35,5,0,0,0,0,17,3,4.25,20052
2019,19988,34156,4,5,1.4,4,1.0,35,7,0,0,0,0,17,3,1.92,20053
2016,17248,69266,2,5,1.5,4,3.0,35,2,0,0,0,0,6,0,4.89,20054
2011,12995,269014,2,6,4.8,8,5.0,35,0,0,0,4,0,10,2,15.71,20055
2007,8995,228612,4,5,5.3,8,2.0,35,0,0,0,4,0,12,2,16.03,20056
2016,20900,84511,5,5,2.0,4,2.0,35,1,3,0,2,0,20,3,5.52,20057
2014,8900,209945,5,5,2.0,4,2.0,35,0,0,0,2,0,8,0,11.75,20058
2016,17999,105379,4,5,1.6,4,2.0,35,1,0,0,2,0,26,5,6.39,20059
2014,10999,93750,4,5,1.6,4,1.0,35,3,0,0,0,0,16,2,6.91,20060
2012,18999,182862,2,5,4.4,8,1.0,35,7,0,0,2,0,18,3,11.62,20061
2007,15999,120302,2,5,5.5,8,1.0,35,2,1,0,2,0,13,3,11.51,20062
2016,27950,105187,2,4,2.0,4,3.0,35,7,0,0,2,0,20,3,6.38,20063
2018,21888,81917,4,5,2.0,4,1.0,35,0,2,0,0,0,20,3,4.41,20064
2016,17950,100129,4,5,2.0,4,2.0,35,0,3,0,2,0,20,3,6.17,20065
2014,15950,96691,4,5,2.0,4,1.0,35,2,2,0,2,0,18,3,7.03,20066
2018,42888,66183,4,5,2.0,4,2.0,35,2,0,0,2,0,30,3,3.76,20067
2015,19950,62460,4,5,2.0,4,1.0,35,0,0,0,2,0,20,3,5.1,20068
2018,29995,16569,2,5,1.5,4,2.0,35,0,0,0,2,0,6,0,1.69,20069
2019,25299,10085,2,5,1.5,4,4.0,35,2,0,0,0,0,6,0,0.92,20070
2017,20995,73774,2,5,2.4,4,1.0,35,2,0,0,0,0,6,0,4.57,20071
2016,25995,45287,2,5,2.0,4,2.0,35,2,0,0,2,0,13,3,3.89,20072
2016,25995,41657,2,8,3.5,6,7.0,35,0,0,0,0,0,6,0,3.74,20073
2006,1995,350439,2,7,3.5,6,7.0,35,5,0,0,0,0,6,0,21.6,20074
2013,9995,293092,2,8,3.5,6,7.0,35,0,0,0,0,0,6,0,15.71,20075
2013,32995,84129,4,5,5.0,8,2.0,35,2,0,0,4,0,34,5,7.01,20076
2016,16895,69848,4,5,2.5,4,2.0,35,2,0,0,0,0,15,0,4.91,20077
2015,23995,85160,4,5,3.2,6,2.0,35,4,0,0,4,0,4,2,6.05,20078
2015,56800,73463,4,4,3.0,6,4.0,35,4,0,0,2,0,30,3,5.56,20079
2013,16499,202997,4,6,5.7,8,5.0,35,1,0,0,4,0,7,2,11.96,20080
2016,26988,64432,4,6,5.7,8,5.0,35,4,0,0,4,0,7,2,4.68,20081
2015,16988,43806,4,5,2.4,4,1.0,35,4,0,0,0,0,2,1,4.33,20082
2020,57644,19,4,7,3.5,6,2.0,35,2,0,0,2,0,6,0,0.0,20083
2019,18388,10191,4,5,2.0,4,1.0,35,7,0,0,0,0,6,0,0.92,20084
2020,35929,2540,4,5,1.5,4,2.0,35,4,0,0,2,0,6,0,0.11,20085
2020,32329,6159,4,5,1.5,4,2.0,35,1,0,0,2,0,6,0,0.26,20086
2020,38084,19,4,5,2.0,4,1.0,35,1,0,0,0,0,6,0,0.0,20087
2020,32299,4519,4,5,1.5,4,2.0,35,1,0,0,2,0,6,0,0.19,20088
2020,56129,19,4,7,3.5,6,2.0,35,1,0,0,2,0,6,0,0.0,20089
2020,23629,19,4,5,2.0,4,1.0,35,5,0,0,0,0,6,0,0.0,20090
2019,34995,11704,4,5,1.5,4,1.0,35,2,0,0,0,0,6,0,0.99,20091
2020,33388,5306,4,5,1.5,4,1.0,35,4,0,0,0,0,6,0,0.22,20092
2020,53199,6747,4,8,3.5,6,7.0,35,1,0,0,0,0,6,0,0.28,20093
2020,40299,11601,4,8,3.5,6,7.0,35,4,0,0,0,0,6,0,0.48,20094
2020,50629,2985,4,5,3.5,6,5.0,35,1,0,0,2,0,6,0,0.12,20095
2020,43844,19,4,5,1.5,4,2.0,35,4,0,0,2,0,6,0,0.0,20096
2020,43844,13055,4,5,1.5,4,2.0,35,1,0,0,2,0,6,0,0.54,20097
2020,52388,16981,4,7,3.5,6,2.0,35,4,0,0,2,0,6,0,0.71,20098
2020,55744,19,4,8,3.5,6,2.0,35,4,0,0,2,0,6,0,0.0,20099
2011,15995,224705,4,7,5.3,8,2.0,35,7,1,0,4,0,12,2,13.86,20100
2014,19999,150000,4,7,3.6,6,2.0,35,1,0,0,2,0,1,2,9.25,20101
2012,12888,201660,4,5,3.6,6,2.0,35,5,0,0,4,0,4,2,12.4,20102
2014,14988,87000,4,5,2.5,4,2.0,35,1,0,0,0,0,15,0,6.62,20103
2018,20998,15133,4,5,2.5,4,4.0,35,3,0,0,0,0,15,0,1.63,20104
2011,8495,144788,4,5,2.5,4,9.0,35,2,0,0,2,0,8,0,10.53,20105
2013,11995,166343,4,7,3.6,6,7.0,35,4,0,0,0,0,1,2,10.43,20106
2013,16999,180000,3,12,6.0,8,7.0,35,1,0,0,3,0,12,2,11.0,20107
2008,19888,70000,4,5,6.7,6,5.0,35,1,0,0,3,2,1,2,8.92,20108
2008,9888,150000,2,5,0.0,4,5.0,35,0,0,0,3,1,10,2,12.25,20109
2006,10888,80000,3,2,4.8,8,8.0,35,1,0,0,3,0,10,2,10.33,20110
2011,5999,160000,4,5,2.5,4,2.0,35,2,0,0,0,0,15,0,11.17,20111
2013,13950,127694,2,4,2.0,4,3.0,35,2,0,0,3,0,2,1,8.82,20112
2011,8900,122200,4,5,2.0,4,1.0,35,2,0,0,0,0,3,0,9.59,20113
2010,9900,187226,5,5,2.0,4,1.0,35,1,0,1,0,0,6,0,12.8,20114
2019,34988,25036,4,5,1.5,4,2.0,35,1,0,0,2,0,6,0,1.54,20115
2010,5999,171000,4,5,2.5,4,1.0,35,0,0,0,0,0,0,0,12.12,20116
2004,2995,297000,2,5,3.3,6,6.0,35,7,0,0,0,0,0,0,20.38,20117
2016,18450,16030,2,5,2.4,4,1.0,35,7,0,0,0,0,21,2,2.67,20118
2011,10900,118900,4,5,2.4,4,2.0,35,7,1,0,4,0,6,0,9.45,20119
2008,3400,292000,4,7,3.7,6,2.0,35,7,0,0,2,0,3,0,18.17,20120
2013,6900,190000,4,7,3.6,6,7.0,35,4,0,0,0,0,1,2,11.42,20121
2007,7999,185000,4,4,4.0,6,5.0,35,2,0,0,4,0,16,2,14.21,20122
2016,6990,167000,4,5,2.0,4,1.0,35,3,0,0,0,1,16,2,8.96,20123
2011,10990,106000,3,2,5.4,8,8.0,35,3,0,0,3,1,16,2,8.92,20124
2007,8999,204000,4,5,3.5,6,5.0,35,7,1,0,4,0,6,0,15.0,20125
2015,10888,173111,4,5,2.0,4,4.0,35,1,0,0,2,0,8,0,9.71,20126
2015,18995,55100,4,5,2.4,4,9.0,35,7,0,0,2,0,2,1,4.8,20127
2009,8495,228965,4,5,3.0,6,1.0,35,4,0,0,2,0,13,3,15.04,20128
2018,16500,41263,4,5,1.6,4,1.0,35,2,0,0,0,2,12,2,2.72,20129
2017,12995,61122,4,5,0.0,4,2.0,35,2,0,0,0,0,16,2,4.05,20130
2017,14450,62000,4,5,2.0,4,1.0,35,2,0,0,0,0,2,1,4.08,20131
2017,11950,116000,4,5,2.0,4,1.0,35,7,0,0,0,0,16,2,6.33,20132
2018,16950,56000,4,5,2.0,4,1.0,35,1,0,0,0,0,2,1,3.33,20133
2017,37998,41000,4,5,3.0,6,2.0,35,2,5,0,2,0,18,3,3.21,20134
2010,8499,121069,4,5,3.0,6,2.0,35,8,3,0,0,0,12,2,10.04,20135
2009,6995,133232,4,5,1.8,4,1.0,35,0,1,0,0,0,0,0,11.05,20136
2012,6995,186887,4,7,3.6,6,7.0,35,0,0,0,0,0,1,2,11.79,20137
2016,28995,69637,4,5,2.0,4,1.0,35,2,0,0,2,1,13,3,4.9,20138
2018,37995,9768,4,5,2.0,4,1.0,35,0,0,0,2,0,13,3,1.41,20139
2011,4995,140986,4,5,1.5,4,4.0,35,2,0,0,0,0,15,0,10.37,20140
2018,16489,31895,4,5,2.0,4,1.0,35,2,0,0,0,0,6,0,2.33,20141
2018,15789,40668,4,5,2.5,4,1.0,35,2,0,0,0,0,15,0,2.69,20142
2016,12789,65786,4,5,1.8,4,1.0,35,4,1,0,0,0,0,0,4.74,20143
2018,36880,36000,4,5,2.5,4,1.0,35,1,0,1,2,0,8,0,2.5,20144
2012,9998,103753,4,5,2.5,6,1.0,35,0,0,0,2,0,22,0,8.32,20145
2016,44995,130394,4,8,6.2,8,2.0,35,2,0,0,4,0,25,2,7.43,20146
2017,39988,67000,4,5,3.0,6,1.0,35,1,0,0,2,0,13,3,4.29,20147
2018,48888,24000,2,4,3.0,6,3.0,35,2,0,0,2,0,20,3,2.0,20148
2017,49988,29000,4,7,3.0,6,2.0,35,11,2,0,2,0,20,3,2.71,20149
2017,38888,95000,4,7,3.0,6,2.0,35,2,0,0,2,0,20,3,5.46,20150
2018,39888,65000,4,5,2.0,4,2.0,35,4,0,0,2,0,20,3,3.71,20151
2007,3980,127000,4,5,1.8,4,1.0,35,4,1,0,0,0,5,0,11.79,20152
2019,19990,35318,4,5,2.0,4,1.0,35,3,0,0,0,0,2,1,1.97,20153
2018,31888,40000,4,5,2.0,4,2.0,35,0,0,0,2,0,11,0,2.67,20154
2009,8990,176000,4,5,3.2,6,1.0,35,2,0,0,2,0,20,3,12.83,20155
2016,19990,65000,4,5,2.5,4,2.0,35,10,0,0,2,0,8,0,4.71,20156
2017,16990,62000,4,5,2.0,4,1.0,35,4,0,0,0,1,12,2,4.08,20157
2015,8995,57102,4,5,2.4,4,1.0,35,1,1,0,0,0,21,2,4.88,20158
2012,11999,261677,4,5,5.3,8,5.0,35,2,0,0,4,0,12,2,14.9,20159
2007,5995,144474,2,4,2.5,5,6.0,35,2,0,0,0,0,19,4,12.52,20160
2019,16995,32630,4,5,1.4,4,1.0,35,9,0,0,0,0,17,3,1.86,20161
2019,19995,32290,4,5,2.0,4,1.0,35,5,0,0,0,0,21,2,1.85,20162
2019,26995,66311,4,5,3.6,6,1.0,35,1,0,0,3,0,14,2,3.26,20163
2007,15488,145000,4,5,0.0,4,2.0,35,12,0,1,4,0,0,0,12.54,20164
2013,8488,138000,4,5,0.0,4,1.0,35,2,0,0,0,2,17,3,9.25,20165
2010,14988,193000,4,7,0.0,4,2.0,35,2,3,0,2,0,18,3,13.04,20166
2008,7888,132000,4,5,0.0,4,2.0,35,7,0,0,2,0,18,3,11.5,20167
2014,9995,77000,4,5,2.4,4,1.0,35,0,0,0,0,0,2,1,6.21,20168
2008,4580,151000,4,7,3.3,6,7.0,35,5,1,0,0,1,1,2,12.29,20169
2016,20999,27500,4,5,2.5,4,2.0,35,4,0,0,2,0,0,0,3.15,20170
2017,19888,66600,4,5,1.5,4,1.0,35,0,0,0,0,0,6,0,4.28,20171
2017,50160,42289,4,5,2.0,4,2.0,35,2,0,0,2,0,18,3,3.26,20172
2020,52710,12499,4,5,2.0,4,2.0,35,4,0,0,2,0,18,3,0.52,20173
2017,49960,18178,4,5,3.0,6,1.0,35,1,0,0,2,0,18,3,2.26,20174
2020,83960,16560,4,5,4.4,8,1.0,35,1,0,0,2,0,18,3,0.69,20175
2016,63460,21032,4,5,4.4,8,2.0,35,4,0,0,2,0,18,3,2.88,20176
2016,28460,95342,2,4,3.0,6,3.0,35,1,4,1,3,0,18,3,5.97,20177
2017,39960,40660,2,4,3.0,6,3.0,35,4,4,0,2,0,18,3,3.19,20178
2015,27500,36764,2,4,3.6,6,2.0,35,1,1,0,4,0,4,2,4.03,20179
2016,25988,19000,4,5,2.0,4,1.0,35,3,0,0,2,0,13,3,2.79,20180
2019,21988,15370,4,5,2.0,4,1.0,35,0,1,0,0,0,6,0,1.14,20181
2016,12888,69910,4,5,2.0,4,1.0,35,5,1,0,0,0,9,1,4.91,20182
2018,16610,40480,4,5,2.0,4,1.0,35,2,0,0,0,0,2,1,2.69,20183
2016,17999,111000,4,5,2.4,4,1.0,35,0,0,0,0,0,6,0,6.62,20184
2016,19999,75000,4,5,2.5,4,9.0,35,0,0,1,2,0,8,0,5.12,20185
2015,22999,108000,2,4,2.3,4,3.0,35,0,0,0,3,0,16,2,7.0,20186
2011,12995,217471,4,7,3.7,6,2.0,35,0,0,0,2,0,3,0,13.56,20187
2012,11995,206333,4,5,3.6,6,2.0,35,0,0,0,4,0,4,2,12.6,20188
2014,13995,150965,4,5,3.5,6,2.0,35,0,0,0,2,0,16,2,9.29,20189
2018,36999,13220,4,5,3.6,6,2.0,35,1,0,0,4,0,4,2,1.55,20190
2019,38900,37140,4,5,3.6,6,2.0,35,0,0,0,4,0,4,2,2.05,20191
2018,19495,33509,4,5,2.0,4,1.0,35,5,0,0,0,0,6,0,2.4,20192
2018,37995,37402,4,8,3.5,6,7.0,35,1,0,0,0,0,6,0,2.56,20193
2013,7495,181097,2,5,1.8,4,1.0,35,2,0,0,0,0,6,0,11.05,20194
2019,24995,31803,2,5,2.5,4,1.0,35,0,0,0,0,0,0,0,1.83,20195
2019,28995,34198,2,5,1.5,4,2.0,35,0,0,0,2,0,6,0,1.92,20196
2014,26995,67063,2,4,3.6,6,2.0,35,4,0,1,4,0,4,2,5.79,20197
2014,10995,93740,4,5,2.4,4,2.0,35,7,0,0,0,0,4,2,6.91,20198
2018,28895,15504,2,4,3.6,6,2.0,35,4,0,1,4,0,4,2,1.65,20199
2017,34150,119440,4,5,1.8,4,1.0,35,1,0,0,0,0,17,3,6.48,20200
2016,14995,56800,4,5,2.0,4,4.0,35,1,0,0,0,0,9,1,4.37,20201
2007,4000,200125,2,5,4.6,8,5.0,35,0,0,0,3,1,16,2,14.84,20202
2018,55888,30500,4,5,3.0,6,2.0,35,4,0,0,2,0,13,3,2.27,20203
2010,11888,201980,2,4,3.0,6,6.0,35,2,0,0,3,0,18,3,13.42,20204
2017,15888,65600,4,5,2.0,4,1.0,35,5,0,0,0,0,2,1,4.23,20205
2011,12888,152600,4,5,2.0,4,1.0,35,3,0,1,2,0,20,3,10.86,20206
2011,11999,129600,4,5,3.0,6,1.0,35,1,0,0,2,0,13,3,9.9,20207
2016,21888,59600,4,5,2.0,4,2.0,35,1,0,0,2,0,20,3,4.48,20208
2011,7995,138267,4,5,2.4,4,1.0,35,1,0,0,0,0,2,1,10.26,20209
2010,18995,135260,4,8,6.2,8,2.0,35,2,0,0,2,1,25,2,10.64,20210
2012,19995,118116,4,7,3.5,6,2.0,35,0,0,0,4,0,0,0,8.92,20211
2013,12995,97000,4,5,2.0,4,4.0,35,7,0,0,2,0,8,0,7.54,20212
2018,35995,27000,4,5,2.5,4,1.0,35,5,0,1,2,0,8,0,2.12,20213
2014,15995,96000,4,5,2.5,4,9.0,35,3,0,0,2,0,8,0,7.0,20214
2016,43900,78072,4,7,3.0,6,2.0,35,1,0,0,4,2,34,5,5.25,20215
2018,17900,40051,4,5,1.5,4,4.0,35,1,0,1,0,0,6,0,2.67,20216
2016,21995,71340,4,8,3.5,6,7.0,35,4,0,0,0,0,6,0,4.97,20217
2016,20920,94333,4,8,3.5,6,7.0,35,4,0,0,0,0,6,0,5.93,20218
2017,26995,38234,4,5,1.5,4,2.0,35,1,0,0,2,0,6,0,3.09,20219
2015,19403,30446,4,5,2.5,4,2.0,35,0,0,0,0,0,0,0,3.77,20220
2010,9995,132277,4,5,3.0,6,2.0,35,3,2,0,4,0,16,2,10.51,20221
2012,15888,94256,4,5,3.0,6,2.0,35,2,0,0,2,0,10,2,7.93,20222
2016,15988,93963,4,5,2.5,4,1.0,35,2,0,0,0,0,15,0,5.92,20223
2017,23988,105283,4,5,2.5,4,2.0,35,4,0,0,2,0,15,0,5.89,20224
2010,2998,254640,4,5,2.5,4,1.0,35,4,0,0,0,0,15,0,15.61,20225
2009,3495,154632,4,5,2.3,4,1.0,35,2,0,0,0,0,15,0,11.94,20226
2018,24998,18547,4,5,2.5,4,2.0,35,5,0,0,0,0,15,0,1.77,20227
2009,8488,180000,3,2,4.8,8,8.0,35,1,1,0,3,0,12,2,13.0,20228
2009,24999,150000,4,5,6.6,8,5.0,35,2,0,0,4,2,12,2,11.75,20229
2004,17999,99000,4,6,6.0,8,5.0,35,1,0,0,3,2,16,2,12.12,20230
2016,12650,52246,4,5,1.8,4,1.0,35,1,0,0,0,0,0,0,4.18,20231
2019,24988,44636,4,5,1.4,4,1.0,35,1,0,0,0,0,17,3,2.36,20232
2012,9950,178000,2,5,2.4,4,3.0,35,0,0,1,0,0,6,0,11.42,20233
2013,24888,116258,4,8,0.0,4,2.0,35,1,2,0,2,1,10,2,8.34,20234
2009,4995,227000,4,7,3.3,6,7.0,35,4,1,0,0,0,1,2,14.96,20235
2017,23900,252000,4,5,6.2,8,5.0,35,1,1,0,4,0,16,2,12.0,20236
2019,41985,31721,4,8,3.5,6,2.0,35,0,0,0,2,0,6,0,1.82,20237
2016,18388,105003,4,5,2.4,4,2.0,35,0,0,0,2,0,6,0,6.38,20238
2017,32888,107782,4,5,2.0,4,2.0,35,4,0,0,2,0,13,3,5.99,20239
2016,28888,70292,4,5,3.5,6,1.0,35,3,0,0,2,0,11,0,4.93,20240
2014,36888,73951,2,4,3.0,6,6.0,35,0,0,0,2,0,20,3,6.08,20241
2010,6999,184000,4,5,2.4,4,2.0,35,1,0,0,2,0,2,1,12.67,20242
2011,4995,221000,4,5,2.5,5,1.0,35,1,0,0,0,0,17,3,13.71,20243
2002,2495,215000,4,5,1.8,4,1.0,35,0,1,0,0,0,0,0,17.96,20244
2015,27980,89324,4,5,3.0,6,2.0,35,1,0,0,2,0,18,3,6.22,20245
2012,32980,86763,4,4,5.5,8,1.0,35,2,0,0,3,0,13,3,7.62,20246
2018,35450,60070,2,7,3.6,6,2.0,35,4,0,0,2,0,17,3,3.5,20247
2015,15815,45262,2,5,2.4,4,1.0,35,0,0,0,0,0,21,2,4.39,20248
2017,19600,48871,2,5,2.5,4,2.0,35,2,0,0,2,0,5,0,3.54,20249
2016,25700,22129,2,5,2.0,4,1.0,35,1,0,0,2,0,25,2,2.92,20250
2013,6495,167000,4,5,2.0,4,1.0,35,2,1,0,0,1,16,2,10.46,20251
2011,14995,308000,4,5,4.0,6,2.0,35,2,0,0,4,0,0,0,17.33,20252
2014,16488,89000,5,5,2.0,4,2.0,35,2,0,0,2,0,8,0,6.71,20253
2017,19488,54035,4,5,2.5,4,2.0,35,4,0,0,2,0,8,0,3.75,20254
2017,21888,55343,5,5,2.0,4,4.0,35,5,1,0,2,0,8,0,3.81,20255
2017,19488,49392,5,5,2.0,4,4.0,35,3,0,0,2,0,8,0,3.56,20256
2015,28880,128000,4,5,3.0,6,2.0,35,2,3,0,2,2,18,3,7.83,20257
2014,14995,75984,5,5,2.0,4,9.0,35,1,0,1,0,2,17,3,6.17,20258
2017,33900,70000,4,7,3.0,6,2.0,35,2,3,0,2,0,18,3,4.42,20259
2008,1200,299999,4,5,0.0,4,4.0,35,1,0,1,0,0,23,2,18.5,20260
2014,16450,127000,4,5,2.0,4,2.0,35,1,0,0,2,0,2,1,8.29,20261
2015,15450,122000,4,5,2.0,4,2.0,35,7,0,0,2,0,8,0,7.58,20262
2016,16950,129000,4,5,1.8,4,2.0,35,1,0,0,2,0,6,0,7.38,20263
2017,25950,133000,4,5,2.0,4,2.0,35,1,0,0,2,0,11,0,7.04,20264
2017,43999,77100,4,5,3.5,6,2.0,35,1,4,0,2,0,11,0,4.71,20265
2017,22999,83100,4,5,2.0,4,1.0,35,2,0,0,2,0,20,3,4.96,20266
2016,26888,80434,4,5,3.0,6,1.0,35,2,0,0,2,0,20,3,5.35,20267
2016,19995,149480,4,5,3.0,6,1.0,35,2,0,0,2,0,20,3,8.23,20268
2015,31888,132327,4,7,3.0,6,2.0,35,4,3,0,2,2,13,3,8.01,20269
2017,33888,18054,2,4,2.0,4,3.0,35,1,4,0,2,0,13,3,2.25,20270
2016,35888,50739,4,5,3.0,6,2.0,35,4,3,0,2,0,13,3,4.11,20271
2017,41777,47322,4,5,3.0,6,1.0,35,5,0,0,2,0,13,3,3.47,20272
2017,31888,123132,4,5,3.0,6,2.0,35,2,3,0,2,2,18,3,6.63,20273
2018,35488,75871,4,5,2.0,4,2.0,35,0,0,0,2,0,20,3,4.16,20274
2015,23888,114554,4,5,3.0,6,1.0,35,7,0,0,2,0,13,3,7.27,20275
2009,7999,236233,4,5,3.7,6,1.0,35,1,1,0,2,0,22,0,15.34,20276
2009,5999,218019,4,5,1.5,4,4.0,35,3,1,1,0,0,6,0,14.58,20277
2017,41995,61105,4,5,3.0,6,2.0,35,2,0,0,2,0,13,3,4.05,20278
2013,13995,61855,4,5,2.5,4,2.0,35,1,0,0,0,0,5,0,6.08,20279
2016,23880,19000,4,5,2.0,4,1.0,35,5,0,0,0,0,19,4,2.79,20280
2017,24880,61000,4,5,2.0,4,1.0,35,2,0,0,2,0,19,4,4.04,20281
2016,39880,18000,4,7,2.0,4,2.0,35,1,0,0,2,0,19,4,2.75,20282
2014,22995,47406,4,5,5.0,8,1.0,35,1,0,0,3,0,2,1,4.98,20283
2016,27988,110235,4,5,3.5,6,5.0,35,2,1,0,4,0,16,2,6.59,20284
2014,7300,126126,4,5,1.4,4,1.0,35,2,0,0,0,0,12,2,8.26,20285
2015,10500,206125,4,5,3.7,6,2.0,35,2,0,0,4,0,16,2,11.09,20286
2009,5500,248500,4,5,3.5,6,1.0,35,0,1,0,0,0,0,0,15.85,20287
2010,4888,207563,4,7,3.3,6,7.0,35,10,0,0,0,1,1,2,13.65,20288
2011,5800,117116,4,5,4.6,8,1.0,35,1,0,0,3,0,16,2,9.38,20289
2016,13891,20108,4,5,1.8,4,1.0,35,4,0,0,0,0,5,0,2.84,20290
2016,21990,48173,4,5,3.6,6,1.0,35,1,0,0,2,0,14,2,4.01,20291
2018,18995,82943,4,5,3.6,6,1.0,35,7,0,0,3,0,14,2,4.46,20292
2016,16450,106000,4,5,2.0,4,1.0,35,1,0,0,2,0,20,3,6.42,20293
2016,23450,79000,4,5,2.0,4,2.0,35,2,0,0,2,1,13,3,5.29,20294
2017,26950,31000,4,5,2.0,4,1.0,35,2,0,0,2,0,13,3,2.79,20295
2017,28750,95000,4,5,2.0,4,1.0,35,2,0,0,2,0,13,3,5.46,20296
2017,27950,83000,4,5,2.0,4,2.0,35,1,0,0,2,1,13,3,4.96,20297
2016,39850,53000,4,5,3.0,6,1.0,35,2,0,0,2,0,13,3,4.21,20298
2006,2995,218765,2,4,2.5,5,3.0,35,0,0,0,0,0,17,3,16.12,20299
2015,18999,87000,4,7,3.6,6,7.0,35,2,0,0,0,1,14,2,6.12,20300
2007,3990,196550,4,5,1.8,4,1.0,35,2,1,1,0,0,6,0,14.69,20301
2018,33294,35511,4,6,3.3,6,5.0,35,4,1,0,4,0,16,2,2.48,20302
2015,17968,230729,4,6,3.5,6,5.0,35,2,1,0,4,0,16,2,12.11,20303
2017,20888,9783,4,5,2.0,4,2.0,35,4,1,0,2,0,2,1,1.91,20304
2016,30960,48479,4,5,2.0,4,4.0,35,4,0,0,2,0,18,3,4.02,20305
2013,18140,120000,4,5,3.0,6,1.0,35,4,0,0,2,0,18,3,8.5,20306
2012,9999,159754,4,5,2.4,4,2.0,35,2,0,0,0,0,2,1,10.66,20307
2018,21988,25000,4,5,2.5,4,2.0,35,2,0,0,0,0,0,0,2.04,20308
2015,24488,127000,4,5,3.0,6,2.0,35,7,0,0,4,2,4,2,7.79,20309
2015,6999,112074,4,5,1.2,3,1.0,35,2,0,0,0,0,24,0,7.17,20310
2019,29888,20788,4,5,3.6,6,1.0,35,4,0,0,3,0,14,2,1.37,20311
2016,26900,66726,4,5,3.6,6,2.0,35,4,0,0,4,0,4,2,4.78,20312
2018,29900,31204,4,6,5.7,8,5.0,35,2,0,0,4,0,7,2,2.3,20313
2017,13900,77583,4,5,2.0,4,1.0,35,1,0,1,0,0,6,0,4.73,20314
2017,30995,82550,2,7,3.5,6,2.0,35,7,1,0,2,0,6,0,4.94,20315
2016,13985,88368,4,5,1.8,4,1.0,35,2,0,0,0,0,17,3,5.68,20316
2017,17985,62483,4,5,1.8,4,1.0,35,0,0,0,2,0,17,3,4.1,20317
2012,9985,91236,4,5,2.5,5,1.0,35,0,0,0,0,0,17,3,7.8,20318
2017,44999,172657,4,6,6.7,6,8.0,35,8,0,0,4,2,7,2,8.69,20319
2015,23888,160539,4,5,3.5,6,2.0,35,2,0,0,2,0,11,0,9.19,20320
2016,21995,41549,4,5,1.8,4,2.0,35,3,0,0,2,0,6,0,3.73,20321
2018,26995,61273,4,5,2.0,4,1.0,35,1,0,0,0,0,6,0,3.55,20322
2010,5490,196000,4,5,2.5,4,4.0,35,1,0,0,0,0,15,0,13.17,20323
2008,2990,241000,4,5,2.3,4,1.0,35,2,0,1,0,0,15,0,16.04,20324
2007,2990,261000,4,5,2.3,4,1.0,35,0,0,0,0,0,15,0,17.38,20325
2008,2490,219000,4,5,2.0,4,1.0,35,7,0,1,0,0,15,0,15.12,20326
2016,20995,105000,4,5,2.0,4,2.0,35,0,0,0,2,0,13,3,6.38,20327
2011,10999,173000,4,5,3.5,6,2.0,35,4,1,0,0,0,0,0,11.71,20328
2017,24988,96163,4,7,2.5,4,2.0,35,2,0,0,2,0,15,0,5.51,20329
2016,21998,40044,4,5,2.5,4,2.0,35,7,0,0,2,0,15,0,3.67,20330
2017,31998,11480,2,2,2.0,4,6.0,35,4,0,1,3,0,15,0,1.98,20331
2017,22998,119705,4,5,2.5,4,2.0,35,0,0,0,2,0,15,0,6.49,20332
2006,28888,56258,4,5,0.0,4,1.0,35,7,0,0,3,0,18,3,9.34,20333
2015,44888,86956,4,5,3.6,6,2.0,35,2,4,0,2,0,30,3,6.12,20334
